 ,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Median,Skew,Kurt,%Area,AR,Round,Solidity
1,102,62079.912,6752.478,32637,65535,1821.049,3.627,1821.222,3.578,39.670,1814,0,16,9,15.778,8.231,12.371,0.815,65516,-2.435,5.642,100,1.917,0.522,0.995
2,192,56546.219,8798.409,26685,65535,1695.651,8.443,1695.789,8.621,52.224,1686,2,19,13,20.822,11.741,20.531,0.885,59890,-1.285,1.048,100,1.773,0.564,0.975
3,212,57844.241,11462.201,23049,65535,1623.307,14.915,1623.474,15.112,56.729,1613,6,20,17,23.216,11.627,33.415,0.828,64525,-1.465,0.965,100,1.997,0.501,0.957
4,142,51845.289,14414.147,20644,65535,1533.648,33.585,1533.961,33.697,43.890,1526,27,15,13,16.612,10.884,36.533,0.926,58108,-0.681,-0.952,100,1.526,0.655,0.963
5,58,47790.293,14900.814,20203,65535,1680.724,33.086,1680.974,33.285,26.829,1676,29,9,8,9.309,7.933,23.249,1.000,49129,-0.384,-1.199,100,1.173,0.852,0.991
6,255,47243.565,13925.697,17176,65535,1809.418,46.284,1809.824,46.199,58.133,1799,38,20,16,21.399,15.173,23.547,0.948,49567,-0.444,-1.073,100,1.410,0.709,0.975
7,136,58325.368,10695.150,27346,65535,1837.287,45.551,1837.463,45.661,42.775,1830,38,13,14,15.075,11.486,50.750,0.934,64318,-1.507,1.074,100,1.312,0.762,0.968
8,301,32497.468,12584.471,14122,61450,2009.248,48.829,2010.021,48.656,62.873,1998,40,22,18,22.306,17.181,18.496,0.957,31148,0.400,-0.884,100,1.298,0.770,0.973
9,171,57947.520,10721.556,26615,65535,1496.827,53.424,1496.838,53.636,51.599,1487,46,19,15,21.544,10.106,36.911,0.807,64632,-1.358,0.688,100,2.132,0.469,0.945
10,204,51798.500,13832.522,21238,65535,1557.098,58.853,1557.158,59.191,66.892,1547,50,23,15,22.848,11.368,172.251,0.573,56754,-0.748,-0.733,100,2.010,0.498,0.770
11,249,58433.671,10977.616,26186,65535,1476.376,63.476,1476.591,63.574,61.317,1466,54,21,19,25.032,12.665,39.086,0.832,64950,-1.547,1.189,100,1.976,0.506,0.963
12,166,55074.976,9288.870,28163,65505,1675.723,66.452,1676.075,66.461,50.042,1666,60,19,13,20.641,10.240,22.484,0.833,58452,-1.017,0.099,100,2.016,0.496,0.946
13,267,57398.408,9942.289,25807,65535,1632.552,68.657,1632.768,68.705,59.471,1622,61,21,16,21.454,15.846,4.446,0.949,62067,-1.280,0.530,100,1.354,0.739,0.971
14,245,54277.539,12273.779,23717,65510,1875.912,79.476,1876.105,79.608,56.738,1865,72,21,15,20.445,15.258,4.736,0.956,58900,-1.037,-0.156,100,1.340,0.746,0.976
15,180,54547.233,13817.687,20467,65535,1441.767,80.583,1441.959,80.833,49.524,1432,74,19,13,18.815,12.181,8.300,0.922,62034,-1.033,-0.310,100,1.545,0.647,0.957
16,153,57261.797,11484.599,24476,65535,1610.049,85.892,1610.128,86.026,44.746,1602,79,15,13,16.065,12.126,27.428,0.960,63958,-1.252,0.266,100,1.325,0.755,0.971
17,104,50655.317,17290.162,6867,65535,369.625,89.731,369.858,90.129,40.312,364,81,11,16,16.160,8.194,64.444,0.804,59017,-1.064,-0.087,100,1.972,0.507,0.954
18,292,62450.545,6078.996,37330,65535,401.627,93.781,401.710,93.882,61.787,391,85,21,17,21.727,17.112,179.554,0.961,65517,-2.331,4.761,100,1.270,0.788,0.968
19,571,35925.363,13299.208,16006,65503,1854.539,98.670,1854.252,98.563,88.928,1839,86,31,25,34.092,21.325,32.568,0.907,33748,0.528,-0.760,100,1.599,0.626,0.979
20,171,56962.129,11551.565,24804,65535,1647.173,97.447,1647.467,97.526,48.215,1640,89,14,17,16.666,13.064,64.683,0.924,63717,-1.230,0.241,100,1.276,0.784,0.947
21,223,61664.368,7206.126,27998,65535,1327.652,96.944,1327.810,97.045,56.171,1316,90,22,13,21.463,13.229,6.708,0.888,65337,-2.310,4.981,100,1.622,0.616,0.967
22,78,52390.590,14101.008,21710,65535,1357.167,95.000,1357.424,95.265,33.020,1351,91,13,8,13.037,7.618,2.887,0.899,57924,-0.755,-0.842,100,1.711,0.584,0.940
23,151,55769.351,13672.987,20222,65535,1392.964,95.679,1393.380,95.766,49.157,1384,91,20,10,19.376,9.923,13.229,0.785,64491,-1.231,0.144,100,1.953,0.512,0.941
24,242,56151.140,13150.443,20871,65535,1410.157,97.698,1409.898,97.890,61.196,1397,91,25,14,24.971,12.339,18.913,0.812,64622,-1.232,0.138,100,2.024,0.494,0.962
25,265,60648.985,7918.158,31171,65535,439.345,99.379,439.453,99.512,61.694,427,92,24,14,24.265,13.905,179.800,0.875,64928,-1.910,2.903,100,1.745,0.573,0.962
26,146,59419.671,9059.001,31568,65535,1282.397,103.897,1282.564,103.931,45.639,1274,97,16,13,17.755,10.470,26.892,0.881,64650,-1.534,1.339,100,1.696,0.590,0.961
27,165,60844.606,7821.132,37939,65535,1371.100,103.561,1371.165,103.670,47.871,1362,98,18,11,18.934,11.096,11.718,0.905,65441,-1.656,1.391,100,1.706,0.586,0.976
28,585,33831.603,11108.896,16857,64915,2085.374,112.071,2085.379,112.165,87.622,2070,100,30,26,29.937,24.881,20.078,0.957,31577,0.845,-0.073,100,1.203,0.831,0.972
29,235,63140.962,5265.766,42817,65535,1950.232,112.683,1950.302,112.753,58.422,1940,104,20,17,23.181,12.908,37.223,0.865,65535,-2.474,5.173,100,1.796,0.557,0.967
30,661,30702.207,9098.105,16225,64405,2199.016,117.712,2198.725,117.911,93.828,2182,104,32,27,33.667,24.998,26.968,0.944,28651,1.223,1.445,100,1.347,0.742,0.973
31,61,49037.607,15179.725,19997,65535,1532.352,112.205,1532.545,112.492,27.617,1527,108,10,9,9.390,8.271,27.913,1.000,51714,-0.497,-1.096,100,1.135,0.881,0.924
32,114,53491.702,13456.129,22737,65535,1678.044,115.535,1678.156,115.951,42.412,1672,108,12,14,14.236,10.196,95.860,0.796,59533,-0.976,-0.357,100,1.396,0.716,0.874
33,179,55607.313,12882.356,23143,65535,1468.751,115.349,1468.906,115.568,49.732,1459,109,19,12,19.432,11.728,14.096,0.909,62771,-1.130,-0.043,100,1.657,0.604,0.981
34,206,56750.723,12237.458,22152,65535,490.869,116.704,490.959,116.864,55.688,479,111,22,12,22.645,11.583,168.221,0.835,64571,-1.211,0.107,100,1.955,0.511,0.963
35,151,50061.185,14129.563,20453,65535,1293.705,118.970,1293.955,119.065,54.310,1282,114,23,10,24.002,8.010,5.391,0.643,54598,-0.505,-1.142,100,2.996,0.334,0.886
36,118,58661.763,9511.920,26964,65535,1369.339,119.729,1369.347,119.817,41.982,1361,115,16,10,17.258,8.706,17.924,0.841,64014,-1.340,0.679,100,1.982,0.504,0.959
37,56,44206.893,15816.960,16892,65535,514.857,124.125,515.102,124.378,26.401,510,120,9,8,9.183,7.765,155.305,1.000,47692,-0.119,-1.356,100,1.183,0.846,0.974
38,275,57131.218,12505.366,21549,65535,538.365,128.365,538.509,128.561,59.418,528,120,20,17,20.471,17.104,171.652,0.979,65051,-1.355,0.490,100,1.197,0.836,0.986
39,149,59738.510,9650.347,26818,65535,1341.010,126.748,1341.155,126.946,44.281,1333,121,15,12,15.649,12.123,172.463,0.955,65279,-1.734,1.793,100,1.291,0.775,0.977
40,129,52126.271,13135.589,21511,65535,2242.275,128.787,2242.367,129.078,40.849,2235,123,14,11,14.507,11.322,13.218,0.971,56427,-0.837,-0.549,100,1.281,0.780,0.977
41,249,59303.534,9829.576,25341,65535,393.950,139.127,394.085,139.176,58.914,384,130,20,18,21.635,14.654,28.483,0.902,64937,-1.644,1.597,100,1.476,0.677,0.947
42,247,56193.826,13014.669,23080,65535,559.723,139.277,559.908,139.471,55.939,551,130,17,18,18.581,16.925,119.278,0.992,64267,-1.213,0.092,100,1.098,0.911,0.984
43,315,36618.203,11083.759,18150,64640,2052.522,140.757,2052.577,140.769,64.408,2042,131,21,20,23.220,17.272,38.251,0.954,35581,0.413,-0.753,100,1.344,0.744,0.966
44,149,60103.208,8310.542,33744,65535,1346.695,140.930,1346.748,141.023,46.467,1339,134,16,15,18.335,10.347,43.833,0.867,65095,-1.556,1.358,100,1.772,0.564,0.958
45,722,30756.410,10398.985,16646,62206,2259.022,148.996,2258.373,149.442,100.806,2239,137,39,24,38.775,23.708,6.283,0.893,28045,1.023,0.365,100,1.636,0.611,0.979
46,622,32204.500,11795.059,14016,64348,1689.532,151.138,1689.440,151.242,92.898,1672,138,34,26,35.410,22.365,24.361,0.906,29615,0.522,-0.625,100,1.583,0.632,0.969
47,179,53466.419,13586.280,18355,65535,397.115,155.260,397.431,154.960,62.973,390,142,15,25,26.932,8.462,66.545,0.567,59993,-0.960,-0.314,100,3.183,0.314,0.856
48,329,56946.948,12652.461,20020,65535,585.223,153.108,585.374,153.397,66.290,573,144,24,18,24.731,16.938,162.415,0.941,64607,-1.417,0.749,100,1.460,0.685,0.972
49,180,39708.561,12582.291,19981,65457,1992.344,154.567,1991.968,154.826,48.470,1983,148,18,13,17.657,12.980,8.963,0.963,37976,0.327,-1.062,100,1.360,0.735,0.968
50,346,51008.249,14010.796,20528,65535,1960.483,158.942,1960.647,159.039,69.639,1947,149,25,19,26.529,16.606,25.692,0.897,56334,-0.602,-1.061,100,1.598,0.626,0.971
51,128,53780.805,13841.777,22471,65535,1214.961,156.734,1215.166,156.902,43.018,1207,150,15,13,17.418,9.357,36.896,0.869,61149,-0.923,-0.517,100,1.861,0.537,0.977
52,86,46328.628,17426.163,15448,65535,515.581,157.698,515.798,158.113,33.497,510,153,11,9,11.942,9.169,162.557,0.963,52100,-0.381,-1.335,100,1.302,0.768,0.977
53,75,45015.693,16117.225,16615,65535,611.247,160.113,611.478,160.498,31.212,606,155,10,10,11.413,8.367,142.509,0.967,46398,-0.217,-1.326,100,1.364,0.733,0.974
54,151,57352.026,11058.995,24425,65535,801.990,164.950,802.135,165.132,44.939,796,157,12,16,16.867,11.399,74.457,0.940,63237,-1.269,0.435,100,1.480,0.676,0.965
55,339,59473.805,7100.523,30669,65535,2183.341,164.355,2183.160,164.478,76.483,2167,157,32,15,32.528,13.269,7.793,0.728,62115,-1.575,2.076,100,2.451,0.408,0.951
56,114,56950.605,10606.220,27034,65535,1736.939,164.904,1737.140,165.051,40.123,1729,160,14,11,13.584,10.685,158.835,0.890,61769,-1.160,0.156,100,1.271,0.787,0.934
57,195,51418.867,13955.687,21623,65535,1222.172,174.803,1222.387,174.757,67.010,1215,161,15,28,31.548,7.870,66.379,0.546,56422,-0.606,-1.058,100,4.009,0.249,0.903
58,172,53329.983,14448.248,19952,65535,525.000,172.977,525.191,173.309,48.019,517,165,15,15,15.386,14.233,147.615,0.937,61289,-0.882,-0.636,100,1.081,0.925,0.950
59,432,48029.725,11416.381,25924,65535,1915.468,175.167,1916.485,175.030,79.638,1900,166,31,20,31.418,17.507,20.047,0.856,48463,-0.103,-1.169,100,1.795,0.557,0.969
60,132,48410.561,14578.575,17163,65528,1316.083,179.742,1316.333,179.811,51.585,1308,170,16,19,23.871,7.041,53.125,0.623,52072,-0.477,-1.078,100,3.390,0.295,0.943
61,167,58187.892,8825.350,30091,65535,1482.530,179.500,1482.701,179.614,49.328,1472,173,19,12,19.407,10.956,17.388,0.862,61889,-1.482,1.235,100,1.771,0.565,0.952
62,280,57136.007,12230.091,21730,65535,600.175,181.521,600.211,181.758,61.744,589,174,23,15,23.446,15.205,171.355,0.923,64983,-1.316,0.392,100,1.542,0.649,0.979
63,289,59981.848,9966.183,25659,65535,661.746,185.244,661.990,185.401,60.766,652,176,19,18,19.812,18.573,160.464,0.984,65535,-1.882,2.389,100,1.067,0.938,0.983
64,210,60925.724,7869.584,34054,65535,1176.676,188.838,1176.774,188.928,58.704,1166,181,21,16,24.739,10.808,32.492,0.766,65360,-1.865,2.443,100,2.289,0.437,0.963
65,185,50567.546,14001.348,15541,65535,528.257,188.495,528.159,188.641,51.080,519,182,19,12,19.925,11.822,170.580,0.891,55855,-0.753,-0.717,100,1.685,0.593,0.974
66,90,46922.556,11548.426,20597,62921,1893.733,188.756,1893.582,188.777,34.012,1888,184,11,10,11.844,9.675,23.088,0.978,47820,-0.513,-0.694,100,1.224,0.817,0.968
67,252,59606.099,9789.613,22379,65535,682.806,193.361,682.838,193.541,57.079,673,185,19,17,19.680,16.303,162.029,0.972,65475,-1.740,2.125,100,1.207,0.828,0.973
68,73,43336.562,10208.531,24296,63583,1847.130,190.801,1847.481,190.927,31.072,1841,186,11,9,11.359,8.182,25.435,0.950,42073,0.025,-0.909,100,1.388,0.720,0.961
69,63,55526.032,12709.954,25183,65535,1978.484,189.992,1978.699,190.245,29.433,1973,186,10,8,10.380,7.728,178.154,0.914,62299,-1.049,-0.307,100,1.343,0.745,0.933
70,107,54763.047,12482.992,26917,65535,1200.117,199.350,1200.211,199.613,40.139,1194,192,12,15,16.845,8.088,55.525,0.835,60984,-0.973,-0.387,100,2.083,0.480,0.955
71,55,56373.436,12304.925,26239,65535,1987.227,195.627,1986.904,195.817,26.408,1983,192,9,8,9.181,7.628,15.722,0.991,62456,-1.235,0.140,100,1.204,0.831,1.009
72,194,62200.253,7166.156,28649,65535,1975.082,201.778,1975.285,201.756,50.472,1968,194,14,16,17.090,14.453,62.886,0.957,65535,-2.530,5.922,100,1.182,0.846,0.980
73,219,59162.178,10104.206,27743,65535,704.573,206.066,704.756,206.213,53.416,695,199,19,14,19.177,14.541,1.732,0.965,65285,-1.589,1.403,100,1.319,0.758,0.982
74,95,59499.200,8234.744,37872,65535,1206.005,205.932,1205.975,205.937,36.662,1199,200,12,11,12.996,9.308,41.189,0.888,63853,-1.278,0.367,100,1.396,0.716,0.941
75,514,36181.173,11992.156,16055,65027,1660.819,211.508,1660.777,211.210,84.049,1645,200,31,22,32.094,20.392,17.410,0.914,35602,0.256,-0.899,100,1.574,0.635,0.981
76,75,48457.387,15520.239,18657,65535,1293.953,209.700,1294.138,209.875,34.441,1288,203,11,12,14.503,6.584,48.332,0.795,52160,-0.490,-1.165,100,2.203,0.454,0.968
77,56,41380.411,15770.544,16567,65527,682.643,209.446,682.977,209.626,29.686,677,206,10,8,10.182,7.003,160.923,0.799,41440,0.091,-1.399,100,1.454,0.688,0.882
78,124,52199.847,14679.182,21056,65535,1844.589,214.992,1844.794,215.219,39.741,1837,209,14,12,13.357,11.821,30.058,0.987,56909,-0.728,-0.923,100,1.130,0.885,0.954
79,51,48920.784,10932.715,21688,64157,532.559,216.284,532.679,216.463,36.297,526,211,14,10,16.502,3.935,148.373,0.486,50794,-0.506,-0.774,100,4.194,0.238,0.773
80,80,60283.525,9534.371,29656,65535,1110.300,216.062,1110.359,216.246,32.559,1104,212,12,8,12.603,8.082,11.033,0.948,65352,-1.904,2.342,100,1.559,0.641,0.982
81,100,58675.500,9548.081,28598,65535,1137.090,216.400,1137.110,216.526,38.009,1130,212,14,9,15.453,8.240,18.843,0.870,63714,-1.369,0.663,100,1.875,0.533,0.971
82,257,57700.346,12237.067,22419,65535,724.006,221.695,724.214,221.997,61.562,712,215,24,13,25.217,12.976,172.270,0.852,65357,-1.509,0.989,100,1.943,0.515,0.973
83,144,58264.347,9179.969,34590,65535,2118.653,224.535,2118.747,224.528,50.282,2112,215,14,19,20.774,8.826,60.760,0.716,63518,-1.102,-0.073,100,2.354,0.425,0.892
84,208,61917.899,6901.950,30899,65535,787.587,223.413,787.678,223.523,52.880,777,217,20,13,19.552,13.545,179.352,0.935,65532,-2.272,4.843,100,1.443,0.693,0.974
85,235,61937.430,7028.864,31957,65535,1090.496,223.947,1090.689,223.999,59.295,1079,217,23,14,24.648,12.139,19.417,0.840,65478,-2.379,5.058,100,2.030,0.492,0.977
86,712,33373.013,12132.957,16161,64887,1975.763,231.552,1976.220,231.307,97.464,1958,218,34,27,35.398,25.610,24.744,0.942,30444,0.750,-0.337,100,1.382,0.723,0.976
87,164,53772.866,13681.413,22571,65535,1240.524,225.463,1240.787,225.811,55.952,1229,219,23,12,25.210,8.283,162.722,0.658,60372,-0.951,-0.470,100,3.044,0.329,0.927
88,208,61268.038,7612.225,32111,65535,1064.865,228.264,1064.971,228.356,55.658,1054,221,21,14,22.994,11.518,22.459,0.844,65488,-2.019,3.279,100,1.996,0.501,0.974
89,265,52298.532,15352.012,14753,65535,451.896,228.968,451.756,229.377,76.036,435,223,33,12,33.362,10.113,5.744,0.576,59686,-0.945,-0.427,100,3.299,0.303,0.895
90,357,33799.185,12074.629,16674,64212,2285.861,236.276,2286.102,237.391,68.131,2276,224,19,24,23.637,19.230,88.200,0.966,30703,0.804,-0.327,100,1.229,0.814,0.971
91,146,59318.651,9104.075,33295,65535,807.226,231.014,807.309,231.148,44.429,798,225,17,12,16.374,11.353,5.690,0.929,64375,-1.472,1.055,100,1.442,0.693,0.942
92,173,59645.353,8827.118,28571,65535,1470.159,234.702,1470.305,234.787,52.829,1460,227,19,15,22.477,9.800,33.174,0.779,64792,-1.572,1.416,100,2.294,0.436,0.958
93,173,59888.549,9156.040,27490,65535,1035.951,235.165,1035.928,235.347,47.703,1028,228,16,14,17.236,12.779,22.242,0.955,65286,-1.714,2.046,100,1.349,0.741,0.969
94,217,60401.912,8975.027,29566,65535,1015.127,237.329,1015.291,237.451,54.095,1005,230,19,14,20.106,13.742,17.874,0.932,65455,-1.857,2.344,100,1.463,0.683,0.975
95,245,61603.233,7514.707,33500,65535,984.965,239.259,985.032,239.390,57.102,974,232,21,15,20.887,14.935,5.790,0.944,65535,-2.132,3.544,100,1.398,0.715,0.976
96,372,36702.930,10416.017,15495,62468,1585.914,243.395,1586.322,243.068,72.248,1572,234,27,19,28.078,16.869,24.648,0.896,35865,0.178,-0.674,100,1.664,0.601,0.969
97,194,59977.088,9336.654,28208,65535,1047.284,246.124,1047.323,246.328,52.788,1037,238,19,15,19.983,12.361,21.119,0.875,65380,-1.755,1.999,100,1.617,0.619,0.942
98,162,60159.525,8405.506,30145,65535,911.438,244.704,911.549,244.806,47.411,902,239,18,11,18.391,11.215,8.095,0.906,65151,-1.661,1.835,100,1.640,0.610,0.967
99,208,59311.673,10178.200,27008,65535,862.764,246.269,862.871,246.531,57.418,851,240,23,13,24.064,11.005,167.111,0.793,65375,-1.677,1.660,100,2.187,0.457,0.939
100,395,51743.213,11079.464,19428,65535,395.378,251.399,395.297,251.229,72.451,382,242,26,19,26.561,18.935,13.258,0.946,53329,-0.413,-0.943,100,1.403,0.713,0.979
101,235,43370.868,13415.844,18074,65535,1452.189,252.849,1452.379,253.284,57.641,1442,244,19,17,21.965,13.622,34.484,0.889,44760,-0.157,-1.100,100,1.612,0.620,0.961
102,682,32522.557,12153.757,14127,64880,1610.617,257.340,1610.653,257.477,97.373,1593,244,36,26,37.048,23.438,19.934,0.904,30533,0.595,-0.542,100,1.581,0.633,0.978
103,187,61459.957,8062.825,27745,65535,1470.286,253.441,1470.183,253.613,51.412,1462,245,17,17,19.808,12.020,142.195,0.889,65516,-2.310,4.761,100,1.648,0.607,0.969
104,292,59249.243,8554.677,27794,65535,1290.110,255.055,1290.224,255.170,71.147,1275,247,29,16,30.090,12.356,19.675,0.725,63345,-1.721,2.301,100,2.435,0.411,0.942
105,171,53114.737,14733.881,18298,65535,1069.687,254.605,1069.729,254.971,57.106,1058,249,23,11,23.846,9.131,6.648,0.659,60073,-0.983,-0.376,100,2.612,0.383,0.879
106,189,60829.265,8889.970,24006,65535,861.489,257.601,861.868,257.609,54.954,850,252,22,11,22.786,10.561,1.236,0.786,65535,-2.204,4.297,100,2.158,0.463,0.929
107,394,61185.119,8681.940,27347,65535,1428.906,267.203,1429.214,267.247,78.855,1415,254,27,25,33.117,15.148,38.442,0.796,65511,-2.249,4.136,100,2.186,0.457,0.972
108,208,53580.062,10996.276,27623,65535,342.553,262.764,342.988,262.848,52.420,333,256,19,14,19.116,13.854,6.539,0.951,56322,-0.665,-0.732,100,1.380,0.725,0.965
109,386,37197.492,15444.477,13255,64794,1457.500,267.456,1457.460,266.941,73.760,1445,256,25,21,26.581,18.490,21.618,0.892,35788,0.227,-1.204,100,1.438,0.696,0.947
110,126,52733.302,13648.820,24169,65535,2286.667,268.063,2286.811,268.208,40.169,2281,261,11,14,14.476,11.082,72.046,0.981,59539,-0.641,-1.065,100,1.306,0.766,0.981
111,164,55497.378,12026.728,26974,65535,2101.061,273.354,2101.140,273.678,53.210,2094,263,14,21,22.609,9.236,65.664,0.728,62225,-0.983,-0.427,100,2.448,0.409,0.914
112,182,51883.577,13658.362,22202,65535,2268.753,275.995,2269.018,276.114,57.378,2264,264,10,24,24.744,9.365,90.877,0.695,57367,-0.617,-1.016,100,2.642,0.378,0.915
113,70,51455.357,12502.211,23211,65418,1324.114,271.914,1324.219,272.089,29.916,1318,268,11,8,10.518,8.474,7.702,0.983,55008,-0.729,-0.788,100,1.241,0.806,0.979
114,309,60160.194,9680.908,23584,65535,981.206,275.801,981.112,276.020,73.805,966,269,30,13,31.737,12.397,174.881,0.713,65288,-2.061,3.386,100,2.560,0.391,0.939
115,154,60086.662,7550.584,35293,65535,1201.552,275.117,1201.566,275.200,45.545,1193,269,17,12,17.314,11.325,13.333,0.933,63857,-1.506,1.265,100,1.529,0.654,0.960
116,446,53689.229,12595.326,21208,65535,497.709,279.132,497.185,279.159,78.225,483,270,29,19,29.698,19.121,2.046,0.916,59080,-0.848,-0.561,100,1.553,0.644,0.975
117,258,55014.081,11122.685,24014,65535,1391.512,284.295,1391.660,284.318,59.260,1382,275,19,18,20.989,15.651,135.828,0.923,59241,-1.009,-0.088,100,1.341,0.746,0.963
118,687,36238.633,11749.154,15439,65072,1888.408,289.123,1888.123,289.876,95.438,1871,277,34,25,34.656,25.240,5.652,0.948,34145,0.496,-0.588,100,1.373,0.728,0.981
119,150,56598.233,11899.806,26235,65535,1780.593,289.193,1780.734,289.287,45.350,1772,284,17,11,17.571,10.869,12.929,0.917,63520,-1.128,-0.083,100,1.617,0.619,0.980
120,155,53766.406,12489.874,25436,65535,2103.577,297.255,2103.705,297.416,55.438,2099,285,8,24,24.824,7.950,88.485,0.634,59691,-0.692,-0.958,100,3.122,0.320,0.945
121,160,53996.375,13155.680,19669,65535,1086.469,292.706,1086.761,292.848,45.249,1079,286,15,14,15.740,12.942,38.337,0.982,59885,-1.042,-0.071,100,1.216,0.822,0.964
122,364,36302.951,11585.591,17614,64319,1692.876,294.761,1692.908,294.688,71.370,1679,286,27,18,27.541,16.828,16.682,0.898,33991,0.416,-0.877,100,1.637,0.611,0.976
123,228,49961.623,13373.083,23981,65535,2297.939,301.461,2297.972,301.643,65.094,2291,286,12,27,26.044,11.147,77.202,0.676,52409,-0.331,-1.317,100,2.336,0.428,0.954
124,177,57871.339,11282.671,24559,65535,737.997,297.251,738.150,297.459,48.318,730,290,16,14,17.284,13.039,146.410,0.953,64648,-1.423,0.803,100,1.326,0.754,0.973
125,372,51192.454,11094.814,21435,65448,1063.573,301.099,1063.684,301.157,69.696,1052,291,23,20,24.888,19.031,24.447,0.962,53956,-0.689,-0.565,100,1.308,0.765,0.982
126,251,55716.052,10227.053,23179,65535,512.078,301.221,512.474,301.397,56.997,502,293,20,16,19.902,16.058,0.854,0.971,59194,-1.173,0.688,100,1.239,0.807,0.980
127,154,51411.851,14182.517,22029,65535,2263.727,302.903,2263.843,303.216,49.472,2257,293,12,19,20.823,9.416,73.984,0.791,56679,-0.605,-1.063,100,2.211,0.452,0.942
128,618,34560.301,11401.797,17379,64948,1854.252,314.985,1853.767,315.220,89.872,1840,301,29,27,30.410,25.875,34.647,0.961,32376,0.676,-0.455,100,1.175,0.851,0.977
129,303,35420.149,11490.735,17197,65417,2030.546,311.431,2030.695,311.157,64.272,2020,301,21,20,24.015,16.065,40.921,0.922,33408,0.699,-0.232,100,1.495,0.669,0.971
130,191,60331.733,8039.684,35138,65535,1817.594,310.552,1817.643,310.675,53.603,1808,303,17,16,15.964,15.234,154.564,0.835,64857,-1.607,1.491,100,1.048,0.954,0.912
131,84,60205.750,8346.789,36020,65535,806.821,313.786,806.826,313.951,35.985,800,309,12,13,11.494,9.305,108.300,0.815,65253,-1.615,1.412,100,1.235,0.810,0.918
132,308,53571.416,9420.001,28994,65535,818.367,319.568,818.469,319.534,66.477,806,310,23,19,25.131,15.605,37.157,0.876,56398,-0.675,-0.477,100,1.610,0.621,0.970
133,123,55458.423,11465.396,24353,65535,1942.020,317.207,1942.170,317.491,39.935,1935,311,13,12,14.091,11.114,35.857,0.969,60815,-1.257,0.473,100,1.268,0.789,0.965
134,250,62256.024,6937.825,32860,65535,796.768,321.808,796.960,321.898,57.315,788,312,18,19,18.896,16.845,68.947,0.956,65473,-2.591,6.205,100,1.122,0.891,0.963
135,278,56230.781,8984.311,25017,65535,472.205,321.813,472.411,321.961,60.616,461,314,22,16,22.155,15.977,171.959,0.951,58952,-1.333,1.350,100,1.387,0.721,0.977
136,149,54374.154,12773.893,23312,65535,2114.252,323.983,2114.343,324.318,50.268,2107,315,16,17,21.284,8.913,133.346,0.741,59694,-0.918,-0.452,100,2.388,0.419,0.934
137,255,53668.251,12769.492,21101,65535,1065.135,327.190,1065.490,327.446,57.154,1055,319,19,17,18.860,17.215,174.490,0.981,59147,-0.902,-0.411,100,1.096,0.913,0.970
138,335,47246.896,12061.856,19126,65527,670.807,338.897,670.831,339.243,66.143,659,329,23,19,23.638,18.045,21.842,0.962,48730,-0.352,-0.872,100,1.310,0.763,0.974
139,144,60764.958,7890.580,34038,65535,1368.271,337.875,1368.349,338.013,44.558,1361,331,14,14,16.703,10.977,44.254,0.911,65126,-1.874,2.596,100,1.522,0.657,0.954
140,252,51939.714,11916.764,24241,65535,526.389,341.484,526.204,341.509,57.492,516,334,20,15,20.720,15.486,9.627,0.958,55479,-0.635,-0.790,100,1.338,0.747,0.981
141,145,52203.290,12465.645,21342,65535,285.624,343.555,285.725,343.572,43.138,278,337,15,13,14.550,12.688,9.640,0.979,55919,-0.790,-0.479,100,1.147,0.872,0.967
142,176,59573.994,9877.973,23092,65535,943.733,344.881,943.715,345.085,48.607,936,337,16,15,18.110,12.374,141.465,0.936,65292,-1.833,2.550,100,1.464,0.683,0.975
143,292,47931.226,12219.635,21004,65507,1022.253,346.921,1022.344,347.120,62.861,1011,338,22,18,23.385,15.898,28.906,0.929,50392,-0.418,-1.043,100,1.471,0.680,0.964
144,216,60851.597,6915.259,29724,65535,1042.287,345.366,1042.302,345.497,53.445,1033,338,19,14,19.566,14.056,11.491,0.950,63775,-2.069,4.141,100,1.392,0.718,0.986
145,165,61186.473,7339.222,37168,65535,1531.458,345.397,1531.481,345.508,48.431,1523,338,17,14,19.110,10.994,29.937,0.884,65447,-1.780,2.080,100,1.738,0.575,0.968
146,223,56046.758,8397.097,32791,65535,591.787,349.899,591.564,350.054,54.464,582,342,18,16,18.024,15.753,4.560,0.945,58246,-0.908,-0.007,100,1.144,0.874,0.957
147,149,61026.705,7700.636,31241,65535,1240.695,348.768,1240.705,348.924,43.934,1233,342,15,14,15.706,12.079,38.166,0.970,65052,-2.027,3.348,100,1.300,0.769,0.955
148,177,62021.028,7422.463,35324,65535,571.342,356.364,571.370,356.569,51.779,565,347,12,20,20.458,11.016,76.618,0.830,65535,-2.341,4.474,100,1.857,0.538,0.939
149,165,59532.461,9560.899,28925,65535,560.288,358.591,560.493,358.792,50.629,554,349,12,19,20.601,10.198,99.827,0.809,65168,-1.564,1.136,100,2.020,0.495,0.919
150,395,42599.223,13074.282,16020,65477,739.497,358.976,739.631,358.761,71.625,727,349,25,20,25.307,19.873,13.909,0.968,42238,0.092,-1.223,100,1.273,0.785,0.977
